truth,reweight
0,0.25
0,0.06789783058632035
1,0.24945496350603635
0,0.25
1,1.0
0,0.2
1,0.25054503649396365
0,0.31962141168885627
1,0.2
1,1.0
0,0.2
0,0.3333333333333333
1,0.5
0,0.2
0,0.46479329222948607
0,0.2
1,1.0
1,1.0
1,0.5
1,0.5
0,0.25
0,0.25
0,0.2
0,0.3333333333333333
0,1.0
0,1.0
1,0.2
1,1.0
0,0.2
1,0.25
1,0.25
0,0.18037858831114378
1,0.5352067077705138
1,1.0
1,1.0
1,0.25
0,0.1531621487363209
1,0.3560425795347898
0,0.2
1,0.21723455731581198
1,0.557173474638736
0,0.10552109504551922
1,0.282765442684188
1,0.25
1,0.3333333333333333
0,0.4428265253612639
0,0.14395742046521018
0,0.3333333333333333
0,0.2
0,0.25
1,0.2
1,1.0
0,0.25
0,0.06789783058632035
1,0.24945496350603635
0,0.25
1,1.0
0,0.2
1,0.25054503649396365
0,0.31962141168885627
1,0.2
1,1.0
0,0.2
0,0.3333333333333333
1,0.5
0,0.2
0,0.46479329222948607
0,0.2
1,1.0
1,1.0
1,0.5
1,0.5
1,1.0
1,1.0
1,0.5
1,0.5
0,0.25
0,0.25
0,0.2
0,0.3333333333333333
0,1.0
0,1.0
1,0.2
1,1.0
0,0.2
1,0.25
1,0.25
0,0.18037858831114378
1,0.5352067077705138
1,1.0
1,1.0
1,0.25
0,0.1531621487363209
1,0.3560425795347898
0,0.2
1,0.21723455731581198
1,0.557173474638736
0,0.10552109504551922
1,0.282765442684188
1,0.25
1,0.3333333333333333
0,0.4428265253612639
0,0.14395742046521018
0,0.3333333333333333
0,0.2
0,0.25
1,0.2
1,1.0
0,0.25
0,0.06789783058632035
1,0.24945496350603635
0,0.25
1,1.0
0,0.2
1,0.25054503649396365
0,0.31962141168885627
1,0.2
1,1.0
0,0.2
0,0.3333333333333333
1,0.5
0,0.2
0,0.46479329222948607
0,0.2
1,1.0
1,1.0
1,0.5
1,0.5
1,1.0
1,1.0
1,0.5
1,0.5
0,0.36160629321782517
0,0.3333333333333333
0,1.0
0,0.3333333333333333
1,0.5612245063113213
1,0.27647944915134604
1,0.3333333333333333
0,0.13839370678217477
1,0.223520550848654
1,0.25
1,1.0
1,0.4387754936886787
1,0.25
1,0.3333333333333333
1,0.25
1,0.25
1,1.0
1,0.21318015467969514
1,0.25
1,1.0
1,0.28681984532030486
1,0.25
1,0.3333333333333333
0,0.3333333333333333
0,0.25
0,0.3333333333333333
0,1.0
0,0.18080314660891267
0,0.16666666666666666
0,0.16666666666666666
0,0.14285714285714285
0,1.0
0,0.16666666666666666
0,0.28109869421616657
0,0.2846347916815438
0,0.2
0,0.16062580542146168
0,0.07371506630163505
0,0.24995891717080573
0,0.09149906163613054
1,0.2
0,0.23379963146242747
0,0.16666666666666666
0,0.14285714285714285
1,0.2
1,0.3333333333333333
0,0.23128349920960564
1,0.2
1,0.2
0,0.2
1,1.0
1,1.0
1,0.2
1,0.2
0,0.2
1,0.2
0,0.14285714285714285
0,0.2
0,0.25
0,0.2
0,0.3333333333333333
0,0.16666666666666666
1,0.2
1,0.25
0,0.2716872407628501
1,0.2465648612985672
0,0.16666666666666666
1,0.5413728551397963
1,0.5760098868590037
1,0.2534351387014328
1,0.2664253071449161
1,0.25
1,0.26871650079039433
1,0.23357469285508387
1,0.25
1,0.25
1,0.23996639836148514
0,1.0
1,0.4586271448602037
1,0.4239901131409964
1,0.2600336016385148
1,0.25
1,0.25
0,0.25
0,0.16666666666666666
0,0.2
0,0.14285714285714285
0,0.2
0,0.2
0,0.08694837348552889
0,0.2
0,0.25004108282919424
1,0.07818803565313862
1,0.2662003685375725
0,0.17867312042567213
0,0.166000797918184
0,0.3333333333333333
1,0.17024867792541937
1,0.3333333333333333
0,0.19344985497373263
1,0.1874339262338087
1,1.0
1,0.14143039551609143
1,0.2
1,0.25
1,0.35856960448390857
1,0.25
1,0.3333333333333333
1,1.0
1,0.5
1,0.25
1,0.16979863164037592
1,0.33131828003441877
1,0.1346790570046098
1,0.28205167064585146
1,0.16868171996558123
1,0.25
1,0.2179483293541485
1,1.0
1,1.0
1,0.39104462271002866
1,1.0
1,0.2
1,0.3333333333333333
1,1.0
1,0.5
1,0.25
1,0.16979863164037592
1,0.33131828003441877
1,0.1346790570046098
1,0.28205167064585146
1,0.16868171996558123
1,0.25
1,0.2179483293541485
1,1.0
1,1.0
1,0.39104462271002866
1,1.0
1,0.2
1,0.3333333333333333
0,0.43880544369673025
0,1.0
0,0.2233632047902719
1,0.3333333333333333
1,0.2
0,0.27663679520972806
1,0.5611945563032696
1,0.25
1,0.25
1,1.0
1,0.2205598525813266
1,0.3333333333333333
1,1.0
1,0.27944014741867346
1,0.2
1,0.25
1,1.0
1,0.5
1,0.25
1,0.16979863164037592
1,0.33131828003441877
1,0.1346790570046098
1,0.28205167064585146
1,0.16868171996558123
1,0.25
1,0.2179483293541485
1,1.0
1,1.0
1,0.39104462271002866
1,1.0
1,0.2
1,0.3333333333333333
0,0.43880544369673025
0,1.0
0,0.2233632047902719
1,0.3333333333333333
1,0.2
0,0.27663679520972806
1,0.5611945563032696
1,0.25
1,0.25
1,1.0
1,0.2205598525813266
1,0.3333333333333333
1,1.0
1,0.27944014741867346
1,0.2
1,0.25
0,0.43880544369673025
0,1.0
0,0.2233632047902719
1,0.3333333333333333
1,0.2
0,0.27663679520972806
1,0.5611945563032696
1,0.25
1,0.25
1,1.0
1,0.2205598525813266
1,0.3333333333333333
1,1.0
1,0.27944014741867346
1,0.2
1,0.25
0,0.2
1,0.25
0,0.25
1,0.09293711586212401
0,0.2984205523894965
0,0.103514039703942
1,1.0
0,0.25
0,0.20157944761050348
0,0.3333333333333333
1,1.0
1,0.6120715394525413
0,0.2
0,1.0
1,0.4905082555323233
1,1.0
1,1.0
1,0.3333333333333333
1,0.3333333333333333
1,0.5
1,0.3333333333333333
0,0.3333333333333333
1,0.3333333333333333
1,0.25
1,0.2635438831282747
1,0.37122897430214985
1,0.16270414791410368
1,1.0
1,0.3333333333333333
1,0.14486954356482765
1,0.21064918533416196
1,1.0
1,0.14746174557145514
1,0.289350814665838
1,0.2150685486909075
1,0.16692376727746994
1,0.38485261704213736
1,0.2849314513090925
1,0.25
1,0.3333333333333333
0,0.08391082879264657
0,0.14630411069045876
0,0.3879284605474587
0,0.15123183252989633
0,0.3333333333333333
0,0.23645611687172524
0,0.2
1,1.0
1,0.3333333333333333
1,1.0
0,0.3333333333333333
1,0.5
1,0.25
0,0.25
1,0.25
0,0.2
1,0.2193156196214725
1,0.25
1,0.1656579771660743
0,0.2
1,0.10194845853177026
1,0.28237484645827826
1,0.15753091506341962
1,0.23085892563753813
1,0.2176251535417217
1,0.25
1,0.26914107436246193
1,1.0
1,1.0
1,0.3536222155410121
1,0.5
1,1.0
1,0.25
1,0.25
1,0.25
1,0.6802906130804626
1,0.18717275106660272
0,0.25
1,0.2961503818738952
1,0.16712685218641984
1,0.2
0,0.03839373165749348
1,0.20384961812610475
1,0.3197093869195375
1,0.2
1,0.37099970298346013
0,0.25
1,0.25
1,0.2
1,0.25
1,0.20286390219176434
1,0.29140079349395487
1,0.1478503118340288
1,0.29713609780823563
1,0.22330168765040256
1,0.35214968816597114
1,0.6290002970165399
1,0.27669831234959746
1,0.25
1,0.3333333333333333
0,0.6816190918943029
0,0.4221856362203053
0,0.3570962725103446
1,1.0
0,0.14290372748965538
1,0.14285714285714285
1,0.2708731600228078
1,0.3183809081056971
1,0.07438994413352379
1,0.2
1,0.3333333333333333
1,0.21451723775632353
1,0.14285714285714285
1,1.0
1,0.18703712035205755
1,0.14285714285714285
1,0.7291268399771922
1,0.3129628796479424
1,0.2
1,0.3333333333333333
0,0.2
0,0.14052715369508836
0,0.2
1,1.0
0,0.18150090995896462
1,0.2
0,0.5
0,0.17976426867628553
0,0.2
0,0.13480231736434187
0,0.2377486704972179
0,0.3202357313237145
0,0.18688801828582635
1,0.2622513295027821
1,0.25
0,0.3131119817141737
1,0.4493410578811397
1,0.3333333333333333
1,0.2
1,0.3184990900410354
0,1.0
0,1.0
1,0.3333333333333333
1,1.0
0,0.5
0,0.25
0,0.2
0,0.14052715369508836
0,0.2
1,1.0
0,0.18150090995896462
1,0.2
0,0.5
0,0.17976426867628553
0,0.2
0,0.13480231736434187
0,0.2377486704972179
0,0.3202357313237145
0,0.18688801828582635
1,0.2622513295027821
1,0.25
0,0.3131119817141737
1,0.4493410578811397
1,0.3333333333333333
1,0.2
1,0.3184990900410354
0,1.0
0,1.0
1,0.3333333333333333
1,1.0
0,0.5
0,0.25
0,0.2
0,0.14052715369508836
0,0.2
1,1.0
0,0.18150090995896462
1,0.2
0,0.5
0,0.17976426867628553
0,0.2
0,0.13480231736434187
0,0.2377486704972179
0,0.3202357313237145
0,0.18688801828582635
1,0.2622513295027821
1,0.25
0,0.3131119817141737
1,0.4493410578811397
1,0.3333333333333333
1,0.2
1,0.3184990900410354
0,1.0
0,1.0
1,0.3333333333333333
1,1.0
0,0.5
0,0.25
1,1.0
1,0.5
1,0.3333333333333333
1,0.2
1,0.25
1,0.2
1,0.25
1,1.0
1,1.0
1,0.25
1,0.3333333333333333
1,0.2
1,1.0
1,0.25
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,1.0
1,0.5
0,0.34789515860876474
0,0.2
0,0.10770154282903331
0,0.2
0,0.3232578343385357
1,0.05511497603017806
0,0.2
1,0.3536010603239613
0,0.07410531039496517
0,0.17674216566146422
1,0.08810349820195772
0,0.25
0,0.20883606547723543
1,0.14639893967603862
0,0.1255250318315076
0,0.25
0,0.08185963639232763
1,0.07624695566563772
1,0.125
0,0.2
1,0.5
1,0.25
0,0.25
0,0.25
0,0.125
0,0.40959437708945096
1,1.0
1,0.5
1,0.5518333050168709
1,1.0
1,0.307464407500325
1,0.25
1,0.19253559249967497
1,0.44816669498312905
0,0.2
1,1.0
0,0.125
0,0.5
0,1.0
0,1.0
1,0.25
0,0.25
0,0.25
0,0.052512348223692266
0,0.25
0,0.25
1,0.11313217368928104
0,0.25
0,0.2
0,1.0
1,0.14285714285714285
1,0.12724628532603185
0,0.042727505581192246
0,0.07607718871315636
1,0.2911639345227645
1,0.2
1,0.08178815656328108
1,1.0
0,0.1009666199500697
1,0.5904056229105489
1,0.14285714285714285
1,0.14285714285714285
1,1.0
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,1.0
1,0.5
0,0.34789515860876474
0,0.2
0,0.10770154282903331
0,0.2
0,0.3232578343385357
1,0.05511497603017806
0,0.2
1,0.3536010603239613
0,0.07410531039496517
0,0.17674216566146422
1,0.08810349820195772
0,0.25
0,0.20883606547723543
1,0.14639893967603862
0,0.1255250318315076
0,0.25
0,0.08185963639232763
1,0.07624695566563772
1,0.125
0,0.2
1,0.5
1,0.25
0,0.25
0,0.25
0,0.125
0,0.40959437708945096
1,1.0
1,0.5
1,0.5518333050168709
1,1.0
1,0.307464407500325
1,0.25
1,0.19253559249967497
1,0.44816669498312905
0,0.2
1,1.0
0,0.125
0,0.5
0,1.0
0,1.0
1,0.25
0,0.25
0,0.25
0,0.052512348223692266
0,0.25
0,0.25
1,0.11313217368928104
0,0.25
0,0.2
0,1.0
1,0.14285714285714285
1,0.12724628532603185
0,0.042727505581192246
0,0.07607718871315636
1,0.2911639345227645
1,0.2
1,0.08178815656328108
1,1.0
0,0.1009666199500697
1,0.5904056229105489
1,0.14285714285714285
1,0.14285714285714285
1,1.0
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,0.5
1,1.0
1,0.5
0,0.34789515860876474
0,0.2
0,0.10770154282903331
0,0.2
0,0.3232578343385357
1,0.05511497603017806
0,0.2
1,0.3536010603239613
0,0.07410531039496517
0,0.17674216566146422
1,0.08810349820195772
0,0.25
0,0.20883606547723543
1,0.14639893967603862
0,0.1255250318315076
0,0.25
0,0.08185963639232763
1,0.07624695566563772
1,0.125
0,0.2
1,0.5
1,0.25
0,0.25
0,0.25
0,0.125
0,0.40959437708945096
1,1.0
1,0.5
1,0.5518333050168709
1,1.0
1,0.307464407500325
1,0.25
1,0.19253559249967497
1,0.44816669498312905
0,0.2
1,1.0
0,0.125
0,0.5
0,1.0
0,1.0
1,0.25
0,0.25
0,0.25
0,0.052512348223692266
0,0.25
0,0.25
1,0.11313217368928104
0,0.25
0,0.2
0,1.0
1,0.14285714285714285
1,0.12724628532603185
0,0.042727505581192246
0,0.07607718871315636
1,0.2911639345227645
1,0.2
1,0.08178815656328108
1,1.0
0,0.1009666199500697
1,0.5904056229105489
1,0.14285714285714285
1,0.14285714285714285
1,1.0
1,0.5
1,0.3909829495756928
1,0.5690864604548926
0,0.3333333333333333
1,0.3330625236264195
1,0.2
1,0.16834378238388623
1,0.16693747637358045
1,0.1182548592278924
1,0.19509260566816247
0,0.25
1,0.1862536659842612
1,0.43091353954510725
0,0.2109060809482271
1,0.228199848947646
1,0.25
0,0.25
1,0.22242596804937126
0,0.31184832780573674
0,1.0
1,0.3333333333333333
0,0.3333333333333333
0,0.3333333333333333
0,0.3333333333333333
0,0.3333333333333333
0,0.23290957150547023
0,0.04144351101420886
1,1.0
0,0.047463188666964216
1,0.3333333333333333
1,1.0
1,0.6881516721942632
1,0.3333333333333333
1,1.0
1,0.3333333333333333
1,0.3333333333333333
0,0.2670904284945298
0,0.05579036817974213
1,1.0
0,0.25
0,0.04969644012674198
0,0.2890939190517729
1,0.3333333333333333
1,1.0
0,0.2
0,0.2731272238959026
0,0.271800151052354
0,1.0
1,0.5
1,0.40394433266119073
0,0.33124322211243384
1,0.16253166282216674
0,0.2
0,0.25
0,0.08311121878505098
0,0.2
1,0.25
1,0.26771887888587576
0,0.2
1,0.20551357541231646
1,1.0
1,0.12886481353146662
1,1.0
1,0.25
1,0.25
0,1.0
0,0.16666666666666666
0,0.2
0,1.0
1,0.16666666666666666
1,0.2
0,0.25
0,0.2
1,0.25
0,0.08481597723886525
1,0.2
1,0.2
0,0.25
1,0.25
1,0.16666666666666666
1,0.28168460105218923
1,0.12340591663404844
1,0.16666666666666666
1,0.19079678301286013
1,0.14217323859002237
1,0.17952032943585627
1,0.3092032169871399
1,0.23645937717844892
1,0.3204796705641438
1,0.12269832229545649
1,0.46884168955185823
0,0.25
0,0.16666666666666666
0,0.3333333333333333
0,0.2
0,0.13394979522312808
1,0.2
1,0.3055654026929851
0,0.2
0,0.09820912514957073
1,0.18087494501739376
1,0.1944345973070149
1,1.0
0,0.25
1,0.3191250549826062
1,0.32901351103719606
1,1.0
0,0.16666666666666666
0,0.3333333333333333
1,0.17098648896280394
1,1.0
1,0.25
1,0.5
1,0.25
1,0.5
0,1.0
0,0.16666666666666666
0,0.2
0,1.0
1,0.16666666666666666
1,0.2
0,0.25
0,0.2
1,0.25
0,0.08481597723886525
1,0.2
1,0.2
0,0.25
1,0.25
1,0.16666666666666666
1,0.28168460105218923
1,0.12340591663404844
1,0.16666666666666666
1,0.19079678301286013
1,0.14217323859002237
1,0.17952032943585627
1,0.3092032169871399
1,0.23645937717844892
1,0.3204796705641438
1,0.12269832229545649
1,0.46884168955185823
0,0.25
0,0.16666666666666666
0,0.3333333333333333
0,0.2
0,0.13394979522312808
1,0.2
1,0.3055654026929851
0,0.2
0,0.09820912514957073
1,0.18087494501739376
1,0.1944345973070149
1,1.0
0,0.25
1,0.3191250549826062
1,0.32901351103719606
1,1.0
0,0.16666666666666666
0,0.3333333333333333
1,0.17098648896280394
1,1.0
1,0.25
1,0.5
1,0.25
1,0.5
0,1.0
0,0.16666666666666666
0,0.2
0,1.0
1,0.16666666666666666
1,0.2
0,0.25
0,0.2
1,0.25
0,0.08481597723886525
1,0.2
1,0.2
0,0.25
1,0.25
1,0.16666666666666666
1,0.28168460105218923
1,0.12340591663404844
1,0.16666666666666666
1,0.19079678301286013
1,0.14217323859002237
1,0.17952032943585627
1,0.3092032169871399
1,0.23645937717844892
1,0.3204796705641438
1,0.12269832229545649
1,0.46884168955185823
0,0.25
0,0.16666666666666666
0,0.3333333333333333
0,0.2
0,0.13394979522312808
1,0.2
1,0.3055654026929851
0,0.2
0,0.09820912514957073
1,0.18087494501739376
1,0.1944345973070149
1,1.0
0,0.25
1,0.3191250549826062
1,0.32901351103719606
1,1.0
0,0.16666666666666666
0,0.3333333333333333
1,0.17098648896280394
1,1.0
1,0.25
1,0.5
1,0.25
1,0.5
0,1.0
0,0.16666666666666666
0,0.2
0,1.0
1,0.16666666666666666
1,0.2
0,0.25
0,0.2
1,0.25
0,0.08481597723886525
1,0.2
1,0.2
0,0.25
1,0.25
1,0.16666666666666666
1,0.28168460105218923
1,0.12340591663404844
1,0.16666666666666666
1,0.19079678301286013
1,0.14217323859002237
1,0.17952032943585627
1,0.3092032169871399
1,0.23645937717844892
1,0.3204796705641438
1,0.12269832229545649
1,0.46884168955185823
0,0.25
0,0.16666666666666666
0,0.3333333333333333
0,0.2
0,0.13394979522312808
1,0.2
1,0.3055654026929851
0,0.2
0,0.09820912514957073
1,0.18087494501739376
1,0.1944345973070149
1,1.0
0,0.25
1,0.3191250549826062
1,0.32901351103719606
1,1.0
0,0.16666666666666666
0,0.3333333333333333
1,0.17098648896280394
1,1.0
1,0.25
1,0.5
1,0.25
1,0.5
0,1.0
0,0.16666666666666666
0,0.2
0,1.0
1,0.16666666666666666
1,0.2
0,0.25
0,0.2
1,0.25
0,0.08481597723886525
1,0.2
1,0.2
0,0.25
1,0.25
1,0.16666666666666666
1,0.28168460105218923
1,0.12340591663404844
1,0.16666666666666666
1,0.19079678301286013
1,0.14217323859002237
1,0.17952032943585627
1,0.3092032169871399
1,0.23645937717844892
1,0.3204796705641438
1,0.12269832229545649
1,0.46884168955185823
0,0.25
0,0.16666666666666666
0,0.3333333333333333
0,0.2
0,0.13394979522312808
1,0.2
1,0.3055654026929851
0,0.2
0,0.09820912514957073
1,0.18087494501739376
1,0.1944345973070149
1,1.0
0,0.25
1,0.3191250549826062
1,0.32901351103719606
1,1.0
0,0.16666666666666666
0,0.3333333333333333
1,0.17098648896280394
1,1.0
1,0.25
1,0.5
1,0.25
1,0.5
1,1.0
1,1.0
0,0.25
0,1.0
0,0.3333333333333333
0,0.13530152309256893
0,0.25
1,0.2074024974275009
1,0.2450845027872418
0,1.0
1,0.23625314109601822
1,0.2549154972127582
1,0.2637468589039818
1,0.3145919589598604
1,1.0
1,0.25
1,0.2950741442716511
1,0.1891300713300203
1,0.20671585159986772
1,0.14649569510981855
1,0.2038814638217195
1,0.2932841484001323
1,0.1967160961811007
1,0.2961185361782805
1,0.1557468316830738
1,0.3287484671203223
0,0.33291252230528323
1,0.3648140856719234
1,0.2541761329267638
1,0.3333333333333333
1,0.24582386707323625
1,0.31410033109875396
1,1.0
1,0.1475116076079337
1,0.18589966890124607
1,0.20288233996679086
1,0.17008134955610457
1,0.25
1,0.29711766003320916
1,0.25
1,0.3333333333333333
0,0.3333333333333333
0,0.3269157741711623
0,1.0
0,1.0
0,1.0
0,0.5447391332347161
0,0.25
0,0.3333333333333333
0,0.3333333333333333
0,0.16666666666666666
0,0.20936443441406744
0,1.0
1,0.2
1,0.2
0,0.29063556558593256
1,0.16666666666666666
1,0.4405841456603795
1,0.23615021534462316
1,0.16666666666666666
1,0.4552608667652838
1,0.26384978465537684
1,0.20623984360431225
1,0.2
1,0.5594158543396206
1,0.2937601563956878
1,0.2
1,0.25
0,1.0
0,1.0
0,0.5447391332347161
0,0.25
0,0.3333333333333333
0,0.3333333333333333
0,0.16666666666666666
0,0.20936443441406744
0,1.0
1,0.2
1,0.2
0,0.29063556558593256
1,0.16666666666666666
1,0.4405841456603795
1,0.23615021534462316
1,0.16666666666666666
1,0.4552608667652838
1,0.26384978465537684
1,0.20623984360431225
1,0.2
1,0.5594158543396206
1,0.2937601563956878
1,0.2
1,0.25
0,1.0
0,1.0
0,0.5447391332347161
0,0.25
0,0.3333333333333333
0,0.3333333333333333
0,0.16666666666666666
0,0.20936443441406744
0,1.0
1,0.2
1,0.2
0,0.29063556558593256
1,0.16666666666666666
1,0.4405841456603795
1,0.23615021534462316
1,0.16666666666666666
1,0.4552608667652838
1,0.26384978465537684
1,0.20623984360431225
1,0.2
1,0.5594158543396206
1,0.2937601563956878
1,0.2
1,0.25
0,0.516606869428077
0,0.41911885786940106
0,0.27868228310980814
1,0.2
1,0.1741909294492122
0,0.2213177168901919
1,0.12405950126320436
1,0.1621557023240736
1,0.23178228118199518
1,0.11763706402275716
1,0.14631104816253884
1,0.2682177188180049
1,0.14412952290276065
1,0.32730673645342834
1,1.0
1,0.2
0,0.47811167066811955
0,0.07897034548127081
1,0.25
0,0.25
1,0.3333333333333333
1,0.25
1,0.2531357083639251
0,0.2
1,0.25
1,0.2468642916360749
1,0.19049833674992098
1,1.0
1,1.0
1,0.30950166325007905
1,0.25
1,0.3333333333333333
0,0.2
1,0.05647634605026167
0,0.25
1,1.0
0,0.1302174079306003
0,0.2329713934994257
1,0.2549860248261461
1,0.5
0,0.25
0,0.26702860650057425
0,0.11443404945029331
0,0.24501397517385395
0,0.25
0,0.13072675673533993
1,0.2293451349732835
1,0.5
1,0.2
1,0.5
1,0.2
1,0.5
1,0.25
1,0.3333333333333333
0,0.25
1,0.25
1,1.0
1,0.1838307736986115
1,0.25
1,1.0
1,0.3161692263013885
1,0.25
1,0.3333333333333333
0,0.3333333333333333
0,1.0
0,0.42801341537705057
0,1.0
0,0.29301303831288916
1,0.25
1,0.28421527489223947
0,0.20698696168711084
1,0.14538215612841945
1,0.21578472510776056
1,0.24392025255702335
0,0.25
1,0.1406111361830553
1,0.25
1,0.2560797474429766
1,0.25
1,0.25
1,0.25
1,0.3333333333333333
0,0.25
1,0.25
1,1.0
1,0.1838307736986115
1,0.25
1,1.0
1,0.3161692263013885
1,0.25
1,0.3333333333333333
0,0.3333333333333333
0,1.0
0,0.42801341537705057
0,1.0
0,0.29301303831288916
1,0.25
1,0.28421527489223947
0,0.20698696168711084
1,0.14538215612841945
1,0.21578472510776056
1,0.24392025255702335
0,0.25
1,0.1406111361830553
1,0.25
1,0.2560797474429766
1,0.25
1,0.25
1,0.25
1,0.3333333333333333
0,0.25
1,0.25
1,1.0
1,0.1838307736986115
1,0.25
1,1.0
1,0.3161692263013885
1,0.25
1,0.3333333333333333
0,0.3333333333333333
0,1.0
0,0.42801341537705057
0,1.0
0,0.29301303831288916
1,0.25
1,0.28421527489223947
0,0.20698696168711084
1,0.14538215612841945
1,0.21578472510776056
1,0.24392025255702335
0,0.25
1,0.1406111361830553
1,0.25
1,0.2560797474429766
1,0.25
1,0.25
0,0.16666666666666666
0,0.3801693671932095
1,0.10641946719304858
0,0.16666666666666666
1,0.17286310877475158
0,0.2
0,0.16666666666666666
0,0.1321247747483961
1,0.10613684771925559
1,0.19111380757873947
0,0.16666666666666666
1,0.11620461241875539
0,0.16666666666666666
0,0.1777905416549992
1,0.30888619242126053
0,0.25
1,0.17625463498255833
1,0.546418392564427
1,0.3400234849428098
1,0.3333333333333333
0,0.16666666666666666
0,0.2
0,0.125
0,0.2
0,1.0
0,0.16666666666666666
0,1.0
0,0.2
0,0.16666666666666666
0,0.2
1,0.2
1,0.3819802986412438
0,0.4478632711315038
1,0.18979731443071157
0,0.16666666666666666
1,0.16666666666666666
0,0.25
0,0.125
0,0.15997651505719016
1,0.31020268556928837
1,0.2
0,1.0
1,0.5
0,0.2
0,0.2
0,0.6180197013587564
0,1.0
1,0.16666666666666666
0,0.25
0,0.125
0,0.5521367288684962
0,0.16666666666666666
1,0.16666666666666666
0,0.3271368912252484
0,0.10112128540563774
0,0.1206539559985309
0,0.2
1,0.2
0,0.25
1,0.16666666666666666
1,0.16666666666666666
0,0.16666666666666666
1,0.2004142998753076
0,0.25
0,0.2
1,0.16666666666666666
0,0.16666666666666666
1,0.25
1,0.09721448257999236
1,0.16666666666666666
0,0.2
1,0.40254658803207594
1,0.18552609599086944
1,0.16666666666666666
1,0.24623703033202787
1,0.3144739040091306
1,0.22774856852643183
1,0.2537629696679722
1,0.597453411967924
0,0.16666666666666666
1,0.27225143147356823
1,0.25
1,0.25
0,0.2
0,0.16666666666666666
1,0.4667342548728846
1,0.09723672786816216
0,0.16666666666666666
0,0.16666666666666666
1,0.22417765651223306
1,0.11956565646725427
1,1.0
1,0.27582234348776696
1,0.19734181905639808
1,0.16666666666666666
1,1.0
0,0.05257836748235385
0,1.0
0,0.25
1,0.06929105350715958
1,0.25
1,0.24200170898905388
1,0.5663952313291671
1,0.25799829101094607
1,1.0
1,0.16666666666666666
1,0.3333333333333333
1,0.3333333333333333
0,0.25
1,0.16666666666666666
1,0.16666666666666666
0,0.16666666666666666
1,0.2004142998753076
0,0.25
0,0.2
1,0.16666666666666666
0,0.16666666666666666
1,0.25
1,0.09721448257999236
1,0.16666666666666666
0,0.2
1,0.40254658803207594
1,0.18552609599086944
1,0.16666666666666666
1,0.24623703033202787
1,0.3144739040091306
1,0.22774856852643183
1,0.2537629696679722
1,0.597453411967924
0,0.16666666666666666
1,0.27225143147356823
1,0.25
1,0.25
0,0.2
0,0.16666666666666666
1,0.4667342548728846
1,0.09723672786816216
0,0.16666666666666666
0,0.16666666666666666
1,0.22417765651223306
1,0.11956565646725427
1,1.0
1,0.27582234348776696
1,0.19734181905639808
1,0.16666666666666666
1,1.0
0,0.05257836748235385
0,1.0
0,0.25
1,0.06929105350715958
1,0.25
1,0.24200170898905388
1,0.5663952313291671
1,0.25799829101094607
1,1.0
1,0.16666666666666666
1,0.3333333333333333
1,0.3333333333333333
0,0.25
1,0.16666666666666666
1,0.16666666666666666
0,0.16666666666666666
1,0.2004142998753076
0,0.25
0,0.2
1,0.16666666666666666
0,0.16666666666666666
1,0.25
1,0.09721448257999236
1,0.16666666666666666
0,0.2
1,0.40254658803207594
1,0.18552609599086944
1,0.16666666666666666
1,0.24623703033202787
1,0.3144739040091306
1,0.22774856852643183
1,0.2537629696679722
1,0.597453411967924
0,0.16666666666666666
1,0.27225143147356823
1,0.25
1,0.25
0,0.2
0,0.16666666666666666
1,0.4667342548728846
1,0.09723672786816216
0,0.16666666666666666
0,0.16666666666666666
1,0.22417765651223306
1,0.11956565646725427
1,1.0
1,0.27582234348776696
1,0.19734181905639808
1,0.16666666666666666
1,1.0
0,0.05257836748235385
0,1.0
0,0.25
1,0.06929105350715958
1,0.25
1,0.24200170898905388
1,0.5663952313291671
1,0.25799829101094607
1,1.0
1,0.16666666666666666
1,0.3333333333333333
1,0.3333333333333333
1,0.49121797968196407
1,0.07791291449435417
0,1.0
1,0.19035798987326336
1,0.20653122253898995
0,0.25
1,0.3333333333333333
1,0.08447514798536115
1,0.508782020318036
0,1.0
1,0.25
1,0.49511172630964145
1,0.2582302873175534
1,0.2551523386499299
1,0.24176971268244665
1,0.25347988919463826
1,0.24484766135007008
1,0.5048882736903586
1,0.24652011080536176
1,0.3333333333333333
1,0.3333333333333333
0,0.0688214742361509
1,0.5
1,0.25
1,0.3333333333333333
1,0.5
0,0.0703458570780072
0,0.25
1,0.3333333333333333
1,0.3333333333333333
1,0.5
1,0.3333333333333333
1,0.25
1,1.0
1,1.0
1,0.5
1,0.3333333333333333
1,1.0
0,0.2
0,0.2
1,0.3118781847874271
1,0.2
0,0.05495850689207434
1,0.19545588751356827
0,0.14285714285714285
1,1.0
1,0.2492584513042464
1,0.16666666666666666
1,0.6881218152125729
0,0.2
1,0.2507415486957536
1,0.2
1,0.2
0,0.15485183506138608
0,0.07023457573556122
1,0.15608302409434913
1,0.0703319799115329
0,0.16666666666666666
0,0.275322767040189
1,0.289078716423069
1,0.11425421594654066
1,0.10328791420865627
0,0.2
0,0.22467723295981104
1,0.21092128357693105
1,0.09298708469812854
0,0.25
1,0.08639263664395817
