kl_dist,emp_var
10.71310160016504,0.3992047691019141
10.895307286879325,0.0500616330533054
7.617028095889877,0.211884239129634
5.486320188473256,0.0117310616378266
38.31725753826396,0.0050484857884076
148.9026652128731,0.0888306273617688
24.89358356244522,0.0011170911818121
0.2691072156997366,0.003995135934036
3.461395965910949,0.5042225170808573
19.09980864731996,0.0274721563499515
19.958814069587014,0.1004605729131977
0.1353285872281406,0.0067327476783876
117.2884304524736,0.3606416781967865
92.80744082230584,0.4271676288800047
1.5430872057438827,0.1733038579930867
39.78420942198157,0.0466876004611079
6.090817078936999,0.0048846352506917
5.29081193181101,0.2070203508880405
6.204474042174452,0.0366326740293385
14.513566493945971,0.0022952849990851
123.53914366581505,0.0706881265176596
223.5832420155528,0.3073347028824377
88.81067011361891,0.0853895237738075
14.0837908673689,0.0068690684361424
1.0545621154335776,0.14431761215775
2.0508913201435828,0.0389827229152778
62.03507636319932,0.4087878070571697
58.77519406936455,0.1340143725603033
2.6029105849113914,0.2869989580255244
13.088102626487649,0.3588539839157305
3.171060251467242,0.1437166003159435
15.297374823185695,0.0536918747790773
166.37935297247606,0.2906318436925869
2.361982209419516,0.0260248184830239
1.3494341344271354,0.2421061011074685
122.90547487004726,0.0826975110184002
47.46439560759195,0.3963379206823053
3.0725217666638067,0.0917014216649042
11.578024571028266,0.2464415132920221
0.6279665043497427,0.1257122790758967
12.52394870369539,0.1967255047820125
56.11591848525369,0.0033429914711565
24.18224374218466,0.2396198022214934
2.3703415797525795,0.0021267844599814
2.1255789798987963,0.299004438219753
14.817897577053708,0.0351747024033078
28.43454519414572,0.3437102820621338
13.731132939612372,0.2421383357815396
3.2957455565476623,0.0010669642599034
36.49127732400419,0.6958796421853619
17.997628442448036,0.1304782591344486
42.19852430999675,0.0748875344745061
13.2981384390392,0.127478010199347
73.54361738611172,0.0168830623724402
4.930096018517767,0.0035103573492281
18.77781934977209,0.0286189233715669
4.077471016925502,0.5993404338996624
5.468801174994734,0.0768052486011276
58.755841668804536,0.0524679095065475
42.21274899069356,0.0817288794521134
1.0769817002654565,0.016159234804678
9.833426387567886,0.1416583942217694
28.541707622026788,0.0001936712825905
7.113550812977928,0.0052291806275824
8.803650796019502,0.0870557190188119
61.57821191107051,0.3260122958782435
39.78420942198157,0.0466876004611079
40.95825141765455,0.0038653036620169
3.546764583562015,0.0005031507310267
9.671246105482362,0.1109691482184656
7.471798256216374,0.3500697512152229
0.8121841553897016,0.0299037744415191
2.2609075160349663,0.0230221136925542
3.604192936952526,0.0020948583240446
56.78526360802364,0.0607898875778671
32.10935956376392,0.1923546317331451
19.80973660420374,0.1182274346974537
15.649387293130683,0.0121679162923066
9.793513195787057,0.0068272540578475
1.6001227336347243,0.2045442071023581
16.01036919060796,0.0002252107941679
3.938710608467936,0.2109039751929949
41.81480660307568,0.2555084413087732
12.658589472886945,0.0299320070453694
