kl_dist,emp_var,truth
1.4402584656393025,0.00010165693484040831,1
1.7657508544892049,8.086837612184345e-05,1
2.5070181492843435,6.571785297195481e-05,1
0.38820816599183394,0.00012491520281218124,1
1.3381060434574243,1.0550748260499728e-05,1
0.04297929061202903,6.534303279121098e-05,1
2.733319013158494,7.467494283905306e-05,1
3.465953448451821,9.860165960710711e-05,1
1.155701527539269,5.7459736263012155e-06,1
0.006123432775273822,1.3084485037099273e-05,1
0.21290152818457525,1.2302673873820487e-05,1
1.453122095636052,9.334750372019074e-07,1
3.005291584233395,4.791599245437717e-06,1
-0.05337730618163046,3.277503765136166e-06,1
0.011365270388001012,2.9136322383407616e-06,1
3.0380491365592333,1.660382431478929e-05,1
0.3984061308006694,8.980791951898175e-05,1
295.1782411460223,1.170923938321561,0
254.4455929718167,0.663670264345872,0
32.80718502539977,0.04525620421889791,0
1241.0378871217301,2.3718359408436207,0
1803.4570614097272,2.3718359408436207,0
31.85243469949509,2.3718359408436207,0
45.261255679743854,0.00038738592189073906,0
0.2072175848400247,2.0200585553016276e-06,1
1.6026539890515952,2.857855809297804e-09,1
2.7923109307539393,2.546523946467853e-05,1
0.17578032636199717,6.486476056698172e-06,1
1.9681217737784513,0.002814460613520773,1
0.030923915596362782,0.005686551552591906,1
1.155776493571268,1.2823966085316433e-05,1
0.0029979017891823053,9.600873858047089e-06,1
2.613165594411847,9.73768637337982e-06,1
0.05080675335715397,1.5990865860439328e-05,1
2.8731742019805893,0.03938782885079349,1
4.564109112641434,1.2098306881848685e-06,1
-0.00657411161043505,1.794722968664023e-05,1
1.6520153851397432,3.285182010532735e-05,1
0.5028943789197661,4.007573720572091e-05,1
2.2162823402562513,8.281627409903157e-07,1
3.8291255074558324,3.8559561289886526e-05,1
3.903025167621894,2.77446778278984e-05,1
0.2036800238401774,2.7929919284926647e-05,1
1.0634130571711942,8.903549706784559e-07,1
3.09620474547245,1.6010697177436633e-06,1
0.08806082604170914,6.262339122904754e-06,1
0.188389559547623,0.007450783774054928,1
-0.1238152164543935,0.001883697060846624,1
0.053209390813118894,0.00045766820512612274,1
2.932518675688223,0.003993709973305421,1
2.582914320259496,0.003993709973305421,1
0.05337720338944727,0.003993709973305421,1
0.033368252271141624,0.002488258859520984,1
0.09355170547706998,0.00023971117624554706,1
1.1097110438331264,0.00021315172851869315,1
2.6336618861730234,0.000180797998128645,1
1.3518797859288054,4.096266942221738e-05,1
0.2544822525693026,8.263315093421615e-11,1
0.0392733170590701,0.00010837425434982293,1
2.163937559733563,0.0003114397172411758,0
7.064521789043165,0.0003114397172411758,0
1.402766138559167,0.0003114397172411758,1
4.571842641205887,0.00040163280990710684,0
2.220746018452725,0.00033992379725470177,0
1.2619010578356136,0.00033992379725470177,1
5.644603406109832,0.00033992379725470177,0
4.530447883762139,0.00038544662654665593,0
1.3061509954819395,0.00010553845804118539,1
1.5231246413829083,0.00023301878190699503,1
1.649217308315834,0.0035873191857893065,1
0.17125848879846284,0.020422849822550784,1
1.4523112175122048,0.0060735320461012595,1
0.1763397775519649,0.00906808177085255,1
2.9156945005067647,0.012888129580284395,1
1.0827824824113315,0.3372395471614754,1
1.434771280326883,0.11251866871491562,1
0.3894596403363944,0.0001540603287872436,1
2.9109422558928295,0.00010728683890250001,1
0.14808057356249482,4.984412371717368e-07,1
1.9633813084897485,7.026750900829948e-06,1
3.9313645241488784,6.277830091550783e-05,1
0.1194949080089418,7.77271257737106e-06,1
4.6756468060176255,7.910240490525711e-05,1
1.354628973381066,1.2356145896638825e-05,1
0.0044661628759728594,9.499694084748725e-06,1
1.1914631310710146,1.5044738884837704e-05,1
-0.02782631069906109,3.308083495662305e-05,1
0.053076566883799026,3.4184462063692684e-05,1
2.8727242131893123,0.00013571258930578052,1
1.599198520151729,3.192115397940249e-05,1
0.24390925014406353,5.276525383036187e-05,1
0.8531884543800854,2.3357638486345677e-06,1
3.60165966205337,4.478347856070327e-05,1
1.1168180678750443,1.872919109569152e-05,1
1.2323735400553613,0.00032807995046517456,1
1.4835077979280142,0.00037320564701068466,1
0.21302479591504292,5.768738669290416e-05,1
1.0462152687234807,0.00030758622805883104,1
1.7652969212201925,0.0007454154480905178,1
1.7520315191700853,0.0020398594014944538,1
27.71331634292801,0.008441561422176995,0
4.251007792118685,0.00027184941298550637,1
0.9295863778229275,9.364647131242545e-05,1
0.6336815692645932,6.522449500024176e-05,1
2.0087589937356043,9.047682129402096e-05,1
1.1239560286670924,0.00035089729203610843,1
0.6930993782978411,0.000188831129706391,1
0.14583277194730618,7.868742809250395e-06,1
0.036015867958932885,1.1837206444145575e-06,1
0.022273957544084483,6.994754807031362e-07,1
2.919354750492787,4.684990228723696e-06,1
2.687604866106766,4.684990228723696e-06,1
0.020459673952005753,4.684990228723696e-06,1
2.1319536812359585,7.035217492449335e-05,1
0.4114603572342133,2.7207781603047284e-05,1
2.7852363384729704,6.508557020772472e-05,1
1.189194709447878,3.702965725245564e-05,1
0.005281276155012674,6.047718409017419,1
1.1882443423738047,5.182383610811609,1
0.5323893810899454,0.5596708269865105,1
2.655009995227552,1.6825279996457074,1
2.7503006280157467,7.09957639656825e-05,1
0.01830239706971741,3.9936499715944926e-05,1
1.7803443658092573,4.805604611793461e-05,1
0.0507575758818872,3.3837397160382444e-05,1
1.277763095412842,2.1320198653894156e-05,1
0.5534350656027882,2.904621266412497e-05,1
2.907579102409215,7.38682387943878e-05,1
0.013286436731945048,5.078299951608531e-05,1
0.10635423240767539,0.002057129670263497,1
1.3206462233762561,0.00040806879130184223,1
3.6901792026544404,0.0003462520789155519,1
0.1657439969291224,0.00111713659998652,1
3.5739218640065373,5.4912732122473207e-05,1
0.4131253519078707,1.0382237813770112e-06,1
0.2227786732361307,2.537100570550323e-07,1
1.7272732807071542,5.501791166836789e-05,1
3.4520129624253473,5.544328571002482e-05,1
0.04284870052075716,0.00016480200351068737,1
1.202107176123619,5.9118091037060024e-05,1
1.3215621298940605,5.3982139762902436e-05,1
0.06753390379562568,9.342671346792964e-05,1
0.01937106256282515,0.749212417488287,1
0.09781935825850332,0.9222351255088618,1
2.60134848584634,0.7851355122751708,1
1.2721070107246892,4.7919653589175694e-05,1
2.1136004105722974,0.00031274669905860704,1
0.2238574980375251,0.0002720722386632717,1
3.208183117061571,0.0001989768826353407,1
1.77631812762391,0.0002997445803232359,0
1.017884349653075,0.0002997445803232359,1
1.2057236043223578,0.0002997445803232359,0
1.905323783003134,1.2860300945884318e-05,1
3.422003491183788,2.1404700234862586e-06,1
0.441736314359135,7.111563796007509e-10,1
1.2640803891518124,0.00022647985270518334,1
1.2757717392914003,9.320569439811597e-07,1
0.8540116290906791,2.1509943556684964e-06,1
0.0062000211211157745,1.90591871639267e-05,1
1.2411677490336916,1.90591871639267e-05,1
0.970638866564093,1.90591871639267e-05,1
0.01304700936235723,9.194746530626787e-09,1
3.029967449558664,3.5951749738292684e-05,1
1.7669171072122014,2.3978775515983716e-05,1
1.0048938847487356,2.4285197985728e-05,1
0.30292003973330683,2.2967563909197216e-05,1
2.983187597336766,0.0010904645047041678,1
1.0240794180764994,0.00015778505292548845,1
1.23992569178624,8.681864250955169e-05,1
1.4654127886074768,6.290341746312725e-05,1
790.1930107820953,0.027061892920513662,0
1.1409425442485013,4.053904913843991e-06,1
3.321902760323356,2.8994833973220605e-05,1
42.26243027668363,0.0007830280449162261,0
1.867679923237646,1.9110859309517407e-05,1
0.147738257928741,5.388624267545295e-06,1
0.23808113242178855,1.7622663317202125e-05,1
3.132429543779907,4.740176068510024e-05,1
7.570857017082488,5.447539338609762e-05,0
1.0161418468677361,1.5528220504699895e-05,1
1.2191937823295407,2.6466340564429387e-05,1
1.2449232329225601,1.973323713505343e-05,1
0.47953653666651236,0.00016009259812105493,1
1.103545893376939,4.970372137249386e-05,1
0.28337386988638136,5.327705597333818e-05,1
0.18076656012985015,4.770489688374833e-06,1
0.18518621360369464,5.225273386328834e-06,1
0.07970209114533244,8.003708408199803e-06,1
4.135405824958662,0.2967151201631686,1
0.008721136036814542,0.2902760570299108,1
1.5139308955940696,0.04676773490407211,1
0.9306471062399378,0.007117709730814913,1
1.010232368774628,0.05404673641043909,1
3.095192604895708,3.087553308863088e-05,1
0.49190922538492926,0.0001081056588598145,1
1.9020873791332524,0.00010314219578510159,1
0.20984551778938004,0.00010195168929385778,1
1.547136271102495,0.0030414838875326682,1
-0.13766246866268203,7.225647511512821e-06,1
3.209584281926103,3.559297660198382e-06,1
1.510472666397972,1.8790010845905398e-06,1
0.03892563392864026,0.007034481621060901,1
1.6253461383323278,0.005210957107724195,1
1.4110523254464364,0.0015858104831442859,1
2.803233142275264,3.986352789067567e-05,1
1.2432254044978546,1.8977767081264303e-05,1
0.1581711777598161,6.419401522281834e-05,1
0.014026590135536492,1.7894770984024892e-05,1
1.1607281599006691,3.184791617119271e-05,1
1.1122164525321365,1.5813007660814043e-05,1
0.288464897743485,0.0003816504102643142,1
1.0182040870082087,0.0005173087526785331,1
2.8859377434590963,0.0010464518685714935,1
0.4842498019761599,4.6121517592969756e-07,1
0.031100047482496656,5.632015731629914e-06,1
0.2802429788917633,1.5769459765909986e-05,1
1.0043198631077832,5.96932292820293e-06,1
0.38587229593376904,1.7463030057250487e-05,1
3.7162981714051613,1.2511151322605644e-07,1
2.1461629772551656,0.13062285757637007,0
-0.0564957790661808,0.000532177221913977,1
3.040771113698846,0.0005029576199887923,1
0.34906808389721733,0.0001255711028020462,1
1.853930330376489,9.656389381866221e-05,1
1.2708415884493838,6.452702577200771e-05,1
3.2526071518716586,3.350549196709657e-05,1
-0.012136438562914386,1.913026240714129e-06,1
0.06024969191178336,4.547614315673704e-06,1
1.4586122640021557,0.16468254651290548,1
1.4782390466607054,0.04350217634227739,1
2.188306668954439,0.04846516499426391,1
1.1618539566299657,0.03053091194410006,1
0.18578705228223685,0.08399460320009242,1
4.6311386529892316,0.04493742684744763,1
0.13299355772020247,0.00013282883697042782,1
0.2497598052427031,4.2800645764860487e-05,1
2.7313236811814643,0.00016306492438716692,1
0.9745652495834655,0.0001302211746854978,1
1.7961411194264905,3.7765166871319295e-05,1
0.03188970902561477,3.4110983965160975e-05,1
0.9772856556934101,5.675027679434815e-05,1
2.760718112023591,2.9322638850661796e-05,1
0.1142140392641847,2.4216976823790637e-05,1
1.3882591488769556,8.028504952722481e-06,1
2.887885737823624,3.0602831281008536e-05,1
1.5214129389873718,7.765947221623252e-06,1
1.1371542380043977,0.000124536892975392,1
1.7274924316363083,0.0006269086227237055,1
1.1739837600163068,0.0014183852300322464,1
0.12574762837066422,1.1328246922444057e-05,1
1.3418544375610235,7.161953357929763e-07,1
-0.011089913325445629,3.964328002014364e-06,1
3.014391125331322,7.745560590952341e-08,1
0.6999991863213013,9.853216797597444e-06,1
0.1431510300352474,1.4095113494826926e-05,1
2.9543386669394676,1.6095877523260166e-05,1
7.425381500615713,0.012603539547092613,1
4.18992341796438,0.0027052641966170054,1
5.783943107508514,0.006017120591797974,1
1.2520675619022943,0.0010167137130633805,1
3.132849307444626,0.0005498211217683683,1
-0.096238202283933,0.007928700435497016,1
0.07367405724832679,0.010454012116465022,1
1.5867961277396474,0.843383804061657,1
1.1472672282536696,3.5734638986290506,1
2.88435654611125,2.2350070499469016e-05,1
0.14593948316821748,3.4784076179638113e-06,1
1.6239023850261063,4.4137253365209246e-05,1
0.6147696945869058,4.392115001626886e-06,1
908.2894405898006,0.6245595509709553,0
236.81779471219158,0.21801678635155342,0
704.9782401079336,0.4184530399237507,0
0.7749128047458349,0.0001848737690423189,1
1.1361852265391688,3.6406005724250165e-05,1
0.6759258563038565,0.004550819431603944,1
2.85450671993557,0.00018218768098149948,1
1.1329690273120583,6.884898623504682e-05,1
3.051156638815097,2.918237954197786e-05,1
-0.19152516242348003,5.523117368055031e-05,1
0.9543623306433576,1.6472124331571637e-05,1
2.92975687582527,2.3675477588745054e-05,1
2.5850620662697166,0.0001551476166428298,1
0.5013726699951047,0.0001828675394753797,1
1.1200778427638676,0.0001057036811576218,1
0.12216032228429381,8.008094890468266e-05,1
1.5572337871856858,3.863854859524187e-05,1
2.6719208216569528,0.0001857632132151442,1
0.13138037084837947,0.00016007211387186347,1
2.603564131939448,0.5210823643189537,1
0.012733131576595353,0.16579986712383,1
0.24779069188958816,9.404610000880687e-05,1
0.0519211309367294,1.304597081179879e-05,1
2.661888139027781,2.546416499377564e-05,1
1.063995052296359,2.765623440749166e-05,1
2.76157078306109,7.020014299907287e-07,1
0.30609219778448876,2.220782126010751e-06,1
0.14952594252176504,1.0222113149656926e-05,1
1.0052027052945314,1.4020885052199776e-05,1
0.04532322631213914,9.031755807054152e-06,1
0.16768020541618003,2.0294916703557905e-06,1
2.9094462774708956,1.3880048438062666e-05,1
2.915938840356979,6.700381733615535e-05,1
2.7485863949162543,6.700381733615535e-05,1
0.1764959652183594,6.700381733615535e-05,1
1.6260368254409272,0.00011255427060562753,1
0.15398412851705137,8.203795933885464e-05,1
0.2795652614031141,8.203795933885464e-05,1
-0.09582563628302256,8.203795933885464e-05,1
0.15778615493861653,3.3700142291030025e-05,1
1.0370515314172144,3.5051710664460787e-09,1
0.2533211922944759,2.181605000400793e-05,1
0.1761886788186113,1.2769654323329557e-05,1
-0.02353679677793194,0.00013674518385819545,1
0.08121401894175403,3.479867538950138e-06,1
0.45901345568717244,4.275816338743341e-06,1
3.0168540675788478,6.3994038117964994e-06,1
2.7783351433712347,6.3994038117964994e-06,1
0.08411022013518972,6.3994038117964994e-06,1
-0.1307529725147644,2.771868903849823e-06,1
0.05389648645434303,0.007580721805318382,1
0.035743008195396456,0.007580721805318382,1
0.24595189289058828,0.007580721805318382,1
0.06806510485487467,0.007580721805318382,1
0.08777755818492834,0.007580721805318382,1
0.16046113651748595,0.007580721805318382,1
1.2929175528731287,8.664113155792156e-06,1
-0.011092874428295374,1.0456660661795984e-05,1
1.4834996570367254,1.966366557167259e-05,1
3.1410056896188094,3.4983428659517875e-05,1
0.014438261409968768,0.0002762594838664768,1
1.8191341544002464,0.012708484966308156,0
8.870466888293732,0.012708484966308156,0
2.991863137576002,0.012708484966308156,1
3.493347826403579,0.018679956909730268,0
0.3067834763901181,0.007300610847365984,1
1.169705226731722,0.00016992233652859045,1
1.1254868733793384,0.0019026322389831397,1
1.3123225948993427,0.0012134338662102672,1
3.118213394320852,0.004837474898790061,1
2.7269690331674448,1.1481817735909633e-05,1
8.525858666870445e-05,1.765158622248276e-05,1
49.65943553731773,0.0006893791510926674,0
0.2778259100337073,9.752026240764049e-06,1
2.2008872660241647,3.169658914431425e-05,1
0.9532509509253432,0.06037676832541049,1
0.7529111262491623,0.04054469613288736,1
1.4965324453394828,0.026909410692795073,1
3.326068235140003,1.0856500710670423e-05,1
3.5627926596263384,5.0768591004491994e-05,1
0.0716111954116784,7.491902933890887e-05,1
1.1388373715207567,7.619613829835992e-05,1
1.8365185151835863,0.0002478105477463151,1
0.10474610476044016,0.07834359006174037,1
1.1538796511427287,0.5028566669323424,1
3.1011374263975937,0.29059925330648967,1
0.017770052248308195,0.34677194466955463,1
1.5256531019757553,0.0005491986489857499,1
1.4369757181332878,0.00046627372800273526,1
0.4627750542032372,4.4460061987798213e-05,1
1.7366666688442336,3.058820459397919e-09,1
0.028918319297661664,7.970384650875199e-05,1
2.912790026829335,5.1975815658972143e-05,1
1.643644186720416,0.00013854247707383098,1
1.37436485576616,0.00031578222007958516,1
1.7617666952068527,0.00010655192501899129,1
0.0660545406912834,2.409400966169728e-06,1
0.3449814859964474,4.7656683096559863e-07,1
3.3571543511302444,5.8616197805589416e-05,1
0.7945013560141204,0.0002465263538501215,1
3.099281124602735,8.991483221313943e-07,1
-0.17823921917417254,2.38893878177783e-05,1
0.20231809919639693,2.5202679145608837e-05,1
0.99419027796926,1.429321198061397e-05,1
4.472589342603912,3.071389617625475e-06,1
1.4725300671287733,1.0975535169005571e-05,1
0.28457972581831875,3.440139804854143e-05,1
2.7856516669299545,3.5164721350309154e-05,1
1.1558133393921857,1.6544364328080057e-05,1
2.227210090483706,0.00016561156316393885,1
2.9929040763271204,6091.823851661426,1
0.49672840129181095,655.6497331956235,1
0.21689232010627388,565.1594831839591,1
1.3376360815194437,17782.876339681534,1
1.1277255914150661,167644.10910331746,1
1.3627151102241404,5.471763185973269e-06,0
0.07667568861416643,0.00023483121809948014,1
1.2514497299385405,0.00030834544072099975,1
14.713375576125882,0.001137326124640176,0
1.3265388734425334,3.6899037463903863e-06,1
1.9827509813315842,4.1635143982493603e-10,1
0.2019493944164434,1.0376073915102463e-05,1
3.0502187249163875,3.3407769299936805e-06,1
2.753979399741228,6.333471095443814e-05,1
0.07800376085057234,0.00018513355703971525,1
0.24241374342462882,0.0007123522551632591,1
1.5485778745195176,2.207365418437139e-05,1
1.2983446800507645,2.9647042452732365e-05,1
0.5622985267813216,1.2951442235359576e-10,1
2.6323171672023875,1.1319985427859343e-05,1
0.38297200283338456,6.822469075273864e-08,1
1.4684874313620815,3.023433795865407e-05,1
3.388954259069542,1.8551647688603128e-05,1
0.7571563917003578,1.861079790769389e-05,1
1.3078249143675444,2.3736927658692153e-05,1
0.31399950362929985,3.6857679800812608e-06,1
3.953010823834153,8.968134995383395e-07,1
0.3205512727828651,4.6986635017196894e-05,1
3.129840550344407,0.10487946057972383,1
-0.012472592118319428,0.060824163491368294,1
-0.1195600926289154,0.1421095970633583,1
1.1042428922302323,0.01848114801120612,1
0.013921059770514638,5.54542113794092e-05,1
1.2770647484737354,1.8230279092668277e-05,1
1.1962947366896697,2.0759508540822655e-05,1
0.24571296842951745,1.4403602430495228e-05,1
3.4584966680461147,5.698115714713002e-05,1
2.236779654124395,0.00021334590633285456,1
0.040599672456712255,4.7745684249854244e-05,1
-0.06116043956599224,9.345467956303989e-06,1
1.4042608131257412,6.948438813465728e-07,1
7.167544487653865,0.005306785574129932,0
71.7356759961697,0.03257989883756548,0
324.2226450520704,0.18939527785965501,0
1.265947547306836,2.4584606936172372e-05,1
0.0487838849625329,3.833817937228953e-05,1
0.8817267602127142,3.0480313245920625e-06,1
0.045671332654669036,0.00040529808991719945,1
1.154319444443144,0.0001690027420003045,1
2.6834556617419625,0.00028466407397975603,1
107.82177629697334,0.004158345403403313,0
1.5253277226887203,0.00011409150918869722,1
1.2441939750541573,5.005130099831411e-05,0
0.013486138742384749,7.565606349780271e-06,1
2.573028310879256,1.4588539266145227e-05,1
1.6128147744828185,4.306843519616593e-12,1
0.3569226124441078,3.110495263607989e-05,1
7.241794396887978,7.523451063563565e-05,0
3.2721454893874946,0.1391560430825504,1
0.07606777351644832,1.394028938918608,1
0.3075403552713675,0.9907541774155533,1
1.081254533945149,1.1703738188493704,1
0.05720499520538429,5.6061521214337936e-05,1
1.1489601140985934,5.6061521214337936e-05,1
1.573193848172373,5.6061521214337936e-05,1
2.288983977353288,1.8289006103798094e-05,1
2.0243873775043606,2.5858415710340404e-05,1
0.0465259509067234,2.7360174306416845e-07,1
-0.11204519195311813,0.0040194222617882126,1
0.012366994264561795,0.00016422142826376008,1
0.013287408241927076,0.00021233879057226424,1
0.188930311392149,0.0012968766471829778,1
1.0175257466463739,4.548459980731371e-05,1
0.1693095452594911,0.00010750527478317432,1
0.4536951694727044,1.6703166286376534e-05,1
3.6364803330900446,1.250580166882922e-05,1
2.6601907581209097,2.6320103466838787e-06,1
0.009155817667272977,6.265491788434786e-07,1
3.0449719300214504,8.601467726436115e-06,1
0.006858341004414539,1.2131477107986296e-06,1
0.09124300249344686,1.2131477107986296e-06,1
0.1414171116771615,1.2131477107986296e-06,1
-0.04801884214370735,1.2131477107986296e-06,1
0.0027906869052475684,1.2131477107986296e-06,1
0.002780871506773533,1.2131477107986296e-06,1
1.7474836061541683,0.011917357206290165,1
3.582402073014987,0.7255996671391574,1
-0.01262043390812053,0.7321681038078828,1
-0.031694436647056276,0.1724497647096652,1
0.4769101514507009,1.6804830116748436e-05,1
-0.14015026457110055,1.4018106494938038e-05,1
1.3962758390753813,2.242220436019106e-05,1
2.891609756200507,2.4431650928893195e-05,1
-0.06167669737255406,0.008095038246228075,1
2.3711421565281237,0.004852159736918686,1
1.5447744179110539,0.011110124314439251,1
3.7108079123663633,0.007217367092289551,1
0.3249666971156536,3.9550388429589246e-05,1
2.8422155846801402,3.30386393518921e-05,1
1.2629957651095522,1.357017775595832e-05,1
0.3317323846487441,1.9113759411161686e-05,1
0.048285249149478376,5.8057206748458404e-05,1
0.14873578490132278,1.9707913066789589,0
0.09429383677197345,1.9707913066789589,1
0.38380129279764635,1.9707913066789589,0
1.0388856843506913,0.7779806116665545,1
1.2332607093473884,0.36733615855843826,1
1.2994779994996026,1.15452974500705e-05,1
0.07455151309565468,4.759984821760229e-06,1
2.902820823810469,2.6182297534614345e-07,1
1.0972375305630178,3.6442173243548233e-06,1
0.9909418490558615,2.9315624080784575e-05,1
1.8191531680592654,4.881518763735177e-06,1
0.12421294723450219,2.116305716424115e-05,1
1.1616838089682886,2.2345626873876183e-05,1
2.961327871762144,0.012473695400018171,1
0.4698360747982955,0.006147988025697891,1
3.858505136408904,0.0004553453087168504,1
1.5941682636227468,0.0009202086308242349,1
0.1345717559579495,4.9541724110447946e-05,1
2.766707018465806,2.8689787814376112e-05,1
1.380613900509259,1.1244078088881172e-06,1
0.08054999962471458,5.962279465614005e-05,1
1.3258839528125888,0.00011427610748436986,1
3.001976121023747,1.1699982480005996e-05,1
0.07835044200618207,1.3773087986242895e-07,1
0.2898098296907655,0.00018593401486283667,1
1.0880101655993644,2.5927471308532862e-05,1
3.2951984184648895,0.00019651186341542647,1
1.4602218812149013,2.2208647401482312e-05,1
0.12146376244333326,2.2824507629762536e-05,1
1.0969058379673764,0.00012211651394093828,1
1.3025107628427228,4.194723750436559e-05,1
0.2580676404810378,0.00018418808185133323,1
2.859132327862963,9.52865649155636e-06,1
0.1160260606010294,0.000528922679173373,1
2.2975336118685936,2.7663818820242962e-05,1
1.3971633531623486,5.335153081602683e-05,1
65.56474930936548,31.284402047714376,0
102.30359706486146,31.284402047714376,0
1.399723600998129,31.284402047714376,1
950.7462617802595,40.61894164891147,0
1.5101091911793225,0.02336530038326314,1
0.007444563166525586,0.008142395482600793,1
1.6649120433484896,7.104156578818557e-06,1
25.52804132275536,0.0002056833917420507,1
42.507224500620524,0.000182768568401885,1
2.8347686427884806,2.667779724895622e-05,1
2.984447037258582,1.9628021039444373e-05,1
0.10555401678195545,9.972857912261238e-06,1
1.4056533697277724,1.2213570172059265e-05,1
1.668255800113488,7.698085601231601e-06,1
0.7985171819967324,0.00017786360382309407,1
-0.07664536187524552,5.5416452289354365e-05,1
3.0810865091693875,0.00011417069385396267,1
1.6414009393150708,5.71318126173762e-05,1
1.049465470904284,2.459469047196423e-05,1
1.0655780026535457,2.451043929279905e-05,1
-0.04541716639517125,2.6479768057521563e-05,1
1.009982838569119,1.194411393909587e-05,1
0.18531770110558715,1.6772857766384825e-05,1
3.255283732844708,8.980728770079228e-06,1
0.1650502637687637,3.810457797777469e-06,1
